nid,label
55760,32
55761,16
55762,27
55764,23
55765,16
55767,28
55769,16
55771,27
55772,24
55773,4
55774,27
55775,10
55777,24
55778,26
55779,16
55780,16
55781,16
55782,24
55783,28
55784,3
55787,28
55788,13
55789,16
55790,28
55791,28
55793,5
55794,10
55795,30
55796,16
55797,24
55800,16
55801,28
55802,19
55803,28
55804,16
55805,28
55807,24
55808,28
55810,24
55811,29
55814,3
55817,16
55818,24
55819,1
55820,16
55821,8
55822,26
124167,16
55823,6
55824,21
55825,16
55826,24
55827,16
55828,26
55829,17
55830,28
55831,24
55832,16
55834,3
55835,16
55836,4
55837,0
55838,3
55840,23
55842,9
55843,20
55844,27
55845,28
55846,16
55847,4
55848,4
55849,4
55850,16
55851,24
55852,28
55853,16
55854,27
55855,8
55856,27
55858,24
55859,10
55860,27
55861,24
55863,4
55864,2
55865,16
55866,16
55868,10
55869,10
55870,10
55871,24
55872,27
55873,31
55874,16
55875,24
55876,29
55877,17
55878,16
55879,24
55880,24
55882,24
55883,19
55884,20
55885,13
55886,24
55887,16
55888,16
55890,16
55891,10
55892,24
55893,24
55894,31
55896,16
55898,16
55900,24
55902,24
55903,16
55904,16
55905,32
55906,16
55908,25
55909,5
55910,32
55911,24
55913,24
55914,24
55915,28
55916,28
55917,31
55918,23
55920,16
55921,16
55922,28
55923,28
55926,11
55927,24
55928,28
55930,24
55931,2
55934,25
55936,24
55937,20
55938,4
55939,27
55940,16
55941,4
55943,27
55944,1
55947,24
55948,16
55949,16
55950,7
55955,18
55957,16
55958,16
124173,25
55960,4
55961,24
55962,8
55963,34
55964,20
55966,4
55967,16
55989,16
55990,34
56117,28
56140,10
124182,16
56196,8
56197,10
56198,5
56199,16
56200,31
56201,28
56202,22
56203,31
56204,10
56205,10
56206,24
56207,28
56208,16
56209,16
56210,24
56211,19
56212,28
56213,2
56214,24
56215,16
56216,16
56217,5
56218,10
56219,28
56220,28
56221,31
56222,16
56223,28
56224,28
56225,31
56226,16
56227,5
56228,24
56229,28
56230,19
56231,23
56232,28
56233,4
56234,28
56235,16
56236,28
56237,32
56238,26
56239,20
56240,33
56241,16
56242,16
56243,4
56244,5
56245,26
56246,8
56247,24
56248,16
56249,3
56250,34
56251,23
56252,27
56253,8
56254,23
56255,16
56256,16
56257,4
56258,10
56259,2
56260,24
56261,16
56262,24
124186,28
56263,28
56264,23
56265,32
56266,24
56267,24
56268,24
56269,16
56270,16
56271,16
56272,24
56273,16
56274,9
56275,16
56276,20
56277,16
56278,2
56279,33
56280,27
56281,16
56282,9
56283,27
56284,26
56285,1
56286,16
56287,5
124187,25
56288,4
56289,2
56290,16
56291,16
56292,16
56293,26
56294,16
56295,27
56296,24
56297,24
56298,24
56299,24
56300,24
56301,24
56302,10
56303,24
56304,24
56305,16
56306,24
56307,25
56308,27
56309,27
56310,32
56311,22
56312,24
56313,27
56314,16
56315,23
56316,28
56317,16
56318,24
56319,24
56320,24
56321,4
56322,2
56323,24
56324,16
56325,23
56326,24
56327,10
56328,22
56329,24
56330,16
56331,24
56332,16
56333,28
56334,24
56335,27
56336,16
56337,24
56338,32
56339,6
56340,16
56341,16
56342,4
56343,28
56344,24
56345,4
56346,16
56347,23
56348,16
56349,24
56350,3
56351,8
56352,5
56353,24
56354,4
56355,3
56356,24
56357,28
56358,16
56359,16
56360,34
56361,16
56362,16
56363,23
56364,24
56365,28
56366,28
56367,25
56369,24
56370,28
56371,2
56372,28
56373,27
56374,24
56375,16
56376,16
56377,16
124191,10
56378,8
56379,16
56380,25
56381,24
56382,28
56383,24
56384,16
56385,24
56386,16
56387,6
56388,24
56389,16
56390,4
56391,24
56392,29
56393,24
56394,24
56395,16
56396,16
56397,27
56398,24
56399,16
56400,24
56401,16
56402,24
56403,24
56404,16
56405,4
56406,34
56407,16
56408,19
56409,32
56410,31
56411,28
56412,31
56413,9
56414,22
56415,24
56416,16
56417,9
56418,28
56419,28
56420,23
56421,34
56422,19
56423,26
56424,16
56425,24
56426,9
56427,16
56428,10
56429,24
56430,8
56431,28
56432,32
56433,10
56434,16
56435,26
56436,28
56437,7
56438,32
56439,6
56440,23
56441,34
56442,28
56443,7
56444,28
56445,2
56446,28
56447,10
56448,24
56449,5
56450,32
56452,26
56454,10
56455,19
56456,28
56457,28
56458,19
56459,8
56460,4
56461,34
56462,9
56463,24
56464,32
56465,9
56466,28
56467,28
56469,28
56470,16
56471,13
56472,13
56473,16
56474,10
56475,9
56476,10
56477,5
56478,10
56479,10
56480,3
56481,9
56482,32
56483,8
56484,9
56485,16
56486,10
56488,34
56489,16
56490,28
56491,8
56492,2
56493,26
56494,5
56495,16
56496,8
56497,2
56498,28
56499,28
56500,28
56501,28
56502,23
56504,32
56505,8
56506,27
56507,16
56508,16
56509,28
56510,28
56511,8
56512,19
56513,28
56514,23
56515,28
56516,28
56518,2
56520,24
56521,1
56522,28
56523,2
56524,26
56525,28
56526,28
56527,28
56529,28
56530,34
56531,2
56532,34
56534,20
56535,23
56536,21
56537,24
56538,10
56539,28
56540,0
56541,28
56542,24
56543,16
56545,4
56546,28
56547,19
56548,19
56549,10
56550,2
56551,28
56552,16
56553,31
56554,24
56555,31
56557,4
56558,10
56559,2
56560,4
56561,28
56562,13
56563,26
56564,2
56565,6
56566,27
56568,8
56569,5
56570,29
56571,24
56572,31
56573,2
56574,16
56575,4
56576,16
56577,8
56578,7
56579,18
56580,28
56581,9
56582,8
56583,13
56584,19
56585,24
56586,16
56587,0
56588,2
56589,28
56590,32
56591,19
56592,9
56593,2
56594,28
56595,2
56596,9
56597,5
56598,19
56599,28
56600,28
56601,27
56602,2
56603,32
124201,28
56605,31
56606,28
56607,16
56609,10
56610,22
56611,32
56612,16
56613,19
56614,22
56615,16
56616,32
56617,16
56618,24
56619,11
128507,16
56622,19
56623,24
56625,19
56626,16
56627,24
56628,16
56629,24
56630,28
56631,28
56632,24
56633,8
56634,28
56643,4
124203,16
56657,26
56665,16
56830,24
128889,16
56856,24
124211,16
128891,24
56928,16
56930,27
56931,24
56932,19
56933,16
56934,24
56935,24
56936,24
56937,2
56938,9
56939,24
56940,25
56941,24
56942,10
124213,24
56943,10
56944,4
56945,28
56946,16
56947,24
56948,16
56949,28
56950,24
56951,0
56955,10
56956,5
56958,5
56960,24
56961,32
128893,19
56964,28
56966,24
56968,28
56969,16
56970,4
56971,3
56972,24
56974,5
56975,27
56976,16
56977,16
56979,26
56980,28
56981,5
128894,17
56984,27
56985,2
56987,24
128583,27
56989,19
56990,18
56991,26
56992,28
56993,16
56995,5
56996,28
56997,24
56998,25
57000,28
57001,23
57002,16
57003,24
57004,4
57005,24
57006,24
57008,4
57009,16
57012,26
57014,24
57015,26
57016,16
57017,24
57018,16
57019,19
57020,24
57021,5
128896,33
57024,24
57025,8
57026,24
57027,16
57028,24
57029,8
57030,28
57031,10
57032,23
57033,4
57035,16
57036,13
57037,28
57038,16
57039,3
57040,28
57041,34
57042,10
57043,28
128594,24
57045,28
57046,2
57047,28
57048,26
57049,19
57050,28
57052,24
57053,16
57054,4
57055,28
57056,27
57057,26
57058,16
57059,28
57060,23
57061,24
57062,0
57063,28
57064,4
57065,24
57066,23
57067,22
57068,28
57069,20
57070,28
57071,28
57072,2
57073,31
57074,28
57075,16
57076,28
57079,28
57082,31
57084,5
57085,26
57087,16
57088,24
57089,26
128898,10
57091,27
57092,10
57093,24
57094,16
57095,4
57098,28
57103,5
57104,28
57105,20
57106,16
57107,24
57108,31
57109,28
57110,13
57111,33
57112,4
57113,14
57114,32
57115,8
57116,9
57117,16
57118,24
57119,2
57120,28
57121,10
57122,4
128605,24
57124,28
57126,28
57127,28
57128,20
57129,5
57130,31
57131,28
57132,16
57134,33
57137,23
57138,28
57139,16
57140,28
57141,20
57143,14
57144,28
57145,16
57146,24
57148,16
57149,28
57150,24
57151,16
57153,19
57154,16
57155,23
57156,28
57157,10
57158,24
57159,16
57160,8
57161,28
57162,27
57163,24
57164,24
57166,24
57168,32
57171,2
57180,8
128901,16
57196,32
128902,10
128903,28
128904,22
128905,13
57356,10
57357,24
57358,24
57359,16
57360,32
57361,24
57362,16
57363,28
57364,16
57365,4
57366,16
57367,29
57368,8
128909,16
57369,13
57370,16
57371,16
57372,16
57373,2
57374,6
57375,24
57377,16
57378,28
57379,28
57380,24
57381,22
57382,24
57383,24
57384,24
57385,24
57386,24
57387,24
57388,24
57389,16
57390,24
57391,16
57392,27
57393,14
57394,27
57395,10
57396,16
57397,16
57398,5
57399,5
57400,4
57401,24
57402,16
57403,28
57404,5
57405,23
57406,24
57407,7
57408,28
57409,17
128663,28
57410,24
57411,24
57412,24
57413,24
119521,28
57414,27
57415,24
57416,28
128665,24
57417,16
57418,24
57419,5
57420,24
57421,16
57422,16
57423,6
57424,10
57425,24
57426,32
57427,32
57428,4
128667,2
57429,10
57430,5
57431,28
57432,2
57433,3
57434,28
57435,16
57436,33
57437,10
57438,13
128669,16
57439,4
57440,2
57441,24
57442,14
57443,16
57444,16
57445,8
57446,34
57447,2
57448,24
57449,2
57450,28
57451,32
57452,28
57453,28
57454,5
57455,4
57456,9
57457,8
57458,24
57459,24
57460,32
57461,16
57462,4
57463,7
57464,1
57465,22
57466,10
57467,28
57468,9
57469,32
57470,22
57471,10
128675,23
57472,28
57473,2
128676,2
57474,28
57475,6
57476,13
57477,23
57478,20
57479,6
57480,34
57481,28
57482,17
57483,31
57484,32
57485,5
57486,5
57487,28
57488,10
57489,5
57490,24
57491,19
57492,16
57493,34
57494,13
128680,19
57495,2
128681,16
57496,19
57497,2
57498,33
57499,28
57500,23
57501,10
57502,28
57503,16
57504,28
57505,20
128682,34
57506,2
57507,11
57508,33
57509,28
57510,10
128683,26
57511,28
57512,28
57513,24
128684,26
128685,24
57514,24
57515,24
57516,9
57517,23
57518,24
57519,28
57520,5
57521,19
57522,30
57523,33
57524,28
57525,4
57526,34
57527,28
128687,19
57528,27
57529,5
57530,24
57531,9
57532,8
57533,27
57534,8
57535,8
57536,28
57537,10
57538,31
57539,22
57540,13
57541,19
57542,2
57543,13
57544,22
57545,28
57546,28
128690,19
57547,28
57548,28
128691,4
57549,8
57550,22
57551,28
57552,19
57553,10
57554,3
57555,28
57556,28
57557,28
57558,28
57559,28
57560,28
57561,31
57562,10
57563,5
57564,28
57565,28
57566,26
57567,28
128693,10
57568,4
57569,10
57570,28
57571,9
57572,22
57573,10
57574,24
57575,28
57576,24
57577,2
57578,10
57579,10
57580,26
57581,31
57582,28
57583,9
128694,19
128695,10
57584,24
57585,24
57586,16
57587,28
128696,31
57588,10
57589,24
57590,11
57591,0
57592,28
57593,7
57594,0
57595,29
57596,13
57597,28
57598,10
57599,28
57600,34
57601,9
57602,10
57603,24
57604,24
128699,34
57605,24
57606,19
57607,4
57608,24
57609,34
57610,26
57611,27
57612,28
57613,22
57614,28
57615,16
57616,28
57617,32
128702,6
57618,24
57619,9
57620,8
57621,19
128703,28
128704,10
57622,32
57623,28
57624,8
57625,8
57626,16
57627,9
128705,9
57628,28
128706,28
57629,4
57630,33
57631,28
57632,10
57633,31
57634,9
57635,10
57636,5
57637,8
57638,5
57639,26
57640,5
57641,24
128708,5
57642,31
57643,33
57644,21
57645,28
57646,24
57647,16
57648,28
57649,16
57650,16
57651,5
57652,28
57653,16
57654,19
57655,10
128711,28
57656,10
57657,28
57658,28
57659,8
57660,16
57661,20
57662,16
57663,10
128712,14
57664,21
57665,28
57666,24
57667,16
57668,16
57669,5
57670,16
128713,28
57671,16
57672,6
128714,26
57673,19
57674,19
57675,26
128715,22
57677,16
57678,23
57679,28
57680,28
57681,28
57682,8
57683,16
57684,28
57685,3
57686,33
128716,28
57687,24
57688,32
57689,16
57690,16
57691,25
57692,24
57693,23
57694,28
57695,28
57696,16
57697,26
57698,25
57699,24
57700,5
128717,23
128718,2
57703,28
57704,24
57705,5
57706,16
57707,8
128719,15
57709,28
57710,22
57711,16
57712,28
57713,24
128720,2
57715,18
57716,28
57717,27
128721,16
57718,28
128924,13
57720,13
57721,23
57722,28
57723,8
57724,6
57725,5
57726,32
57727,16
57728,8
57729,5
57730,9
57731,24
57732,23
57733,28
57734,16
57735,16
57736,6
57737,16
57738,10
57739,16
57740,28
57741,2
57742,4
57743,19
57744,28
57745,16
57746,16
128724,33
57748,5
57749,16
57750,24
57751,4
57752,16
57753,27
57754,16
57755,16
57756,28
57757,24
57758,4
57759,24
128726,2
57761,28
57762,9
57764,19
57765,16
57766,16
57767,16
57768,31
57769,28
128727,19
57771,16
57772,16
57773,16
57774,26
128728,23
57775,16
57777,2
57778,16
57779,16
57780,10
128729,19
57782,16
57783,10
57784,16
57785,19
128730,28
57787,32
57788,27
57789,16
57790,22
57791,26
128731,33
57793,16
57794,2
57795,16
128732,8
128733,10
128734,8
128735,32
128736,24
57816,28
128737,9
128738,4
128739,6
128740,19
128741,26
128742,24
128743,7
128744,28
128745,19
128929,34
128746,4
128747,16
57871,8
128748,10
128749,28
128930,16
128750,28
128751,28
128752,28
128753,3
57898,27
128754,16
128755,27
128756,28
128757,10
128758,31
128759,24
128760,28
128762,28
128763,31
128764,28
128765,14
128766,24
128767,28
128768,33
128769,5
128770,28
128771,24
128772,28
128773,4
128774,28
128775,9
128776,24
128777,28
128778,19
128779,16
128780,16
128781,31
128782,8
128783,16
128937,16
128784,10
128785,28
128786,8
128787,9
128788,11
128938,16
128789,28
128791,28
128792,4
128793,26
128939,26
58088,22
58090,22
58091,34
58092,10
58093,28
58094,10
58095,20
58096,13
58097,8
128794,24
58099,16
58100,9
58101,20
58102,9
58103,10
58104,2
58105,2
58106,24
58107,16
58108,24
128796,27
58109,24
128797,10
58111,16
128798,28
128940,4
58114,31
58115,28
58116,10
58117,11
58118,34
58119,10
58120,27
58121,28
58122,4
58123,22
58124,13
58125,16
128800,1
58128,28
128801,28
58129,3
58130,31
58131,27
58132,22
58133,33
128802,28
58134,9
128941,3
128803,7
58135,2
58136,22
58137,28
58139,13
58140,17
58141,16
58142,28
58143,16
58144,8
128804,24
128805,16
58147,16
58148,28
128806,28
58149,28
58151,28
128807,24
58153,8
58155,3
58157,26
128808,28
58158,28
58159,28
58160,27
58161,10
58162,28
58163,34
58164,22
128809,24
128810,24
58167,16
58168,28
58169,16
58170,16
58171,5
58172,16
58173,24
128811,24
128942,16
58176,26
58178,24
58179,28
128812,24
58182,2
58183,16
58184,16
58185,16
58186,26
58187,27
58188,26
58189,16
128943,19
128814,2
58193,10
58196,24
58197,32
128815,6
58198,28
58200,5
58201,10
128816,28
58202,31
58203,33
128817,16
58205,28
58206,9
58207,8
128818,34
58209,4
58211,2
58212,3
128819,16
128944,16
58215,19
58216,28
58217,24
58218,1
58219,10
58220,6
58221,2
128820,19
58222,16
128821,2
58224,27
58225,32
58227,5
58228,16
128822,28
58230,10
58231,23
58232,4
58233,10
58234,2
128823,22
58237,6
58238,8
58239,9
58240,2
58241,16
128824,10
58243,5
58244,16
58246,10
58247,24
128825,9
58249,6
58250,27
58252,24
128826,16
58255,27
58257,23
58258,24
58259,16
58260,32
128827,28
58262,20
58263,16
58267,16
58268,16
128828,16
58269,16
58270,24
58271,28
58272,16
128829,26
58274,4
58275,16
58276,13
58277,4
58278,24
58279,4
128830,5
58281,16
128947,28
58282,24
58283,16
58284,16
58285,26
128831,19
58286,16
58287,16
128832,18
58290,24
58291,2
128833,10
58292,33
58293,23
58294,16
58295,16
58296,24
128834,28
58299,16
58300,24
128835,28
58304,16
128836,26
58306,24
58307,24
58308,22
128837,26
58310,32
58311,24
58312,24
58313,31
58314,16
58315,4
58316,24
58317,28
128838,24
58319,22
128839,28
58321,24
58323,16
58324,16
58325,24
128840,24
58327,16
58328,24
58330,24
58331,8
58332,4
58333,4
58334,16
128841,28
128842,5
58355,10
58357,24
128843,19
58362,6
58364,24
128844,16
58367,20
128845,16
128950,24
128846,4
58378,26
128847,16
128848,31
128849,5
128850,16
128851,16
128852,2
128853,24
128854,8
128855,31
128856,28
128857,27
128858,28
128859,28
128953,28
128860,24
128861,28
128863,10
128864,28
128865,24
128866,16
128867,28
128955,28
128868,26
128869,24
128870,24
128871,8
128872,10
128873,3
128874,8
128875,20
128876,24
128877,31
128878,28
128879,2
128880,8
128881,16
128882,28
128883,28
128884,26
58557,8
58558,10
58559,28
58560,5
58561,34
58562,28
58563,28
128885,10
58564,26
58565,8
128886,24
58566,0
58567,0
58568,15
58569,16
58570,28
128887,33
58571,24
128888,28
58572,24
58573,8
58574,16
58575,3
58576,28
58577,16
58578,27
58579,4
58580,24
58581,28
58582,33
58583,8
58584,28
58585,16
58586,16
58587,8
58588,8
58589,16
58590,19
58591,6
58592,31
58593,22
58594,34
58595,4
58596,5
58597,24
58598,28
58599,3
58600,16
58601,9
58602,19
58603,24
58604,27
58605,26
58606,28
58607,5
58608,16
58609,16
58610,16
58611,8
58612,8
58613,23
58614,33
58615,24
58616,2
58617,20
128895,16
58618,28
58619,28
58620,24
58621,20
58622,18
58623,5
58624,10
58625,28
58626,3
58627,31
58628,16
58629,5
58630,23
58631,24
58632,16
58633,31
58634,28
58635,34
58636,2
58637,5
58638,16
128899,26
58639,28
58640,8
58641,16
58642,8
58643,5
128900,24
58644,28
58645,24
58646,28
58647,3
58648,24
58649,24
58650,24
58651,28
58652,27
58653,33
58654,5
58655,16
58656,28
58657,28
58658,3
58659,16
58660,23
58661,26
58662,4
58663,22
58664,28
58665,22
58666,28
58667,32
58668,10
58669,27
58670,10
58671,24
58672,16
58673,33
58674,26
58675,8
58676,10
58677,24
58678,10
128906,16
58679,24
128907,10
58680,28
128908,26
58681,26
58682,23
58683,24
58684,24
58685,10
58686,23
58687,24
58688,16
58689,16
58690,28
58691,16
58692,9
128910,24
58693,19
58694,3
58695,27
58696,22
128911,16
58697,19
58698,16
58699,4
58700,2
58701,32
128912,16
58702,16
58703,28
58704,19
58705,24
58706,3
58707,10
58708,28
58709,16
58710,25
128914,24
58711,3
58712,10
58713,23
58714,33
58715,31
58716,2
58717,24
58718,16
58719,24
58720,5
58721,16
58722,28
58723,16
58724,19
58725,16
58726,16
58727,20
58728,8
58729,28
58730,16
128917,25
58731,8
58732,10
58733,16
58734,8
58735,26
128918,28
58736,16
128919,16
58737,16
58738,27
58739,16
58740,3
58741,20
58742,16
58743,27
58744,24
58745,27
58746,25
58747,28
58748,24
128921,13
128922,16
58749,10
58750,16
58751,5
58752,28
58753,4
58754,8
58755,16
58756,10
58757,16
58758,6
58759,28
58760,16
58761,16
58762,16
58763,24
58764,16
58765,4
58766,8
58767,9
58768,20
58769,16
128926,24
58770,8
58771,28
128927,28
58772,28
58773,28
58774,28
58775,28
58776,2
58777,10
58778,16
58779,25
128928,4
58780,3
58781,24
58782,2
58783,34
58784,10
58785,28
58786,16
58787,27
58788,28
58789,26
58790,33
58791,16
58792,28
58793,5
58794,10
58795,16
58796,2
58797,16
128931,16
58798,24
58799,8
58800,19
58801,19
58802,16
128933,28
58803,10
58804,16
128934,16
58806,24
128935,4
58807,16
58808,24
58809,16
58810,28
58811,28
58812,4
58813,28
58814,16
128936,22
58815,5
58816,31
58817,13
58818,16
58819,6
58820,5
58821,32
58822,16
58823,8
58824,16
58825,24
58826,27
58827,16
58828,23
58829,24
58830,4
58831,26
58832,26
58833,16
58834,2
58835,24
58836,3
58837,16
58838,28
58839,23
58840,24
58841,34
58842,5
58843,8
58844,26
58845,16
58846,24
58847,23
58848,10
58849,19
58850,26
58851,24
58852,16
58853,27
58854,24
58855,16
58856,24
58857,16
58858,4
58859,24
58860,24
58861,28
58862,16
58863,16
58864,27
58865,10
58866,4
128945,16
58867,16
58868,18
58869,16
58870,28
128946,16
58871,27
58872,16
58873,5
58874,28
58875,13
58876,26
58877,16
58878,4
58879,32
58880,4
128948,28
58881,16
58882,26
58883,24
58884,24
128949,16
58885,16
58886,16
58887,4
58888,24
58889,24
58890,16
58891,24
58892,16
58893,16
58894,16
58895,16
58896,16
58897,28
58898,26
128951,16
58899,2
128952,24
58900,24
58901,24
58902,16
58903,10
58904,8
58905,26
58906,24
58907,17
58908,27
58909,6
58910,24
58911,13
58912,34
128954,13
58913,16
58914,24
58915,24
58916,9
58917,4
128956,16
58918,24
58919,24
58920,27
58921,17
128957,22
58923,28
58924,24
58925,16
58928,28
58929,16
58930,5
58931,31
58932,16
58933,16
58934,24
58935,5
58936,24
128961,28
58939,24
58940,18
58941,2
58942,16
58943,24
58944,24
58945,27
58946,24
58947,8
58948,16
58949,10
58950,27
58951,26
128962,28
58952,8
58953,24
58954,24
58955,20
58956,5
128963,10
58958,24
58959,28
58960,24
58961,8
128964,16
58963,27
58964,2
58965,16
58966,28
58968,4
58969,4
58970,27
58971,16
128965,24
58972,28
58973,2
58974,24
58975,4
58976,2
58977,13
58978,24
128966,16
58980,22
58981,4
58982,24
58983,24
58984,16
58985,28
128967,23
58987,8
58988,16
58989,24
58990,16
128968,10
58992,24
58993,28
128969,19
58995,24
128970,16
128971,16
128972,24
128973,2
128974,16
121085,10
128978,5
128981,24
59050,19
59058,9
59062,0
128986,16
59089,9
59110,26
59132,10
129002,28
129006,28
59164,28
59171,27
129015,13
59292,27
59294,16
59295,24
59296,24
59298,16
59299,5
59300,24
59304,24
59305,27
59306,28
59308,16
59309,24
59310,22
59311,10
59312,27
59314,4
59315,16
59316,16
59320,16
59321,27
59322,16
59323,3
59324,24
59327,28
59329,24
59330,24
59332,24
59333,24
59334,24
59335,2
59336,24
59337,28
59338,5
59339,4
59340,10
59341,16
59343,24
59344,24
59346,5
59347,20
59348,28
59349,28
59350,27
59351,16
59352,16
59353,16
59356,10
59357,24
59358,2
59359,16
59360,24
59361,24
59362,11
59364,25
59365,24
59367,24
59369,10
59370,6
59371,5
59372,24
59373,24
59374,9
59375,22
59376,3
59377,16
59379,23
59380,13
59382,26
59383,2
59384,24
59385,24
59386,24
59387,16
59388,24
59389,28
59391,16
59392,1
59393,32
59394,16
59395,16
59396,20
59397,16
59398,24
59399,16
59401,28
59402,14
59403,24
59405,8
59406,28
59408,16
59410,8
59411,26
59412,28
59413,9
59418,28
59419,34
59420,32
59421,26
59422,24
59424,2
59425,28
59426,33
59427,31
59428,23
59429,24
59430,2
59431,8
59433,14
59434,24
59436,4
59437,10
59438,32
59440,15
59441,2
59442,20
59443,16
